state,year,month,humidity,wind_speed,temperature,precipitation,urban_density,future_dengue,season,dengue_cases,date,lag_dengue_cases_1,lag_dengue_cases_2,lag_dengue_cases_3,lag_dengue_cases_4,lag_dengue_cases_5,lag_dengue_cases_6,lag_dengue_cases_12,lag_temperature_1,lag_temperature_2,lag_temperature_3,lag_temperature_4,lag_humidity_1,lag_humidity_2,lag_humidity_3,lag_humidity_4,lag_precipitation_1,lag_precipitation_2,lag_precipitation_3,lag_precipitation_4,lag_wind_speed_1,lag_wind_speed_2,lag_wind_speed_3,lag_wind_speed_4,roll_mean_dengue_cases_3,lag_tempxhumid_3,month_sin,month_cos,mean_state_dengue_date,avg_neighbor_dengue,outbreak_flag,Future_dengue
MAHARASHTRA,2018,8,0.746402854,2.930929406,-0.215191019,1.017851876,-0.59468125,11011,monsoon,1514.01,8/1/2018,1514.01,1514.01,440.44,440.44,440.44,110.11,1076.49,-0.121089252,0.682649857,1.699709713,1.256864925,0.742932225,-0.058570609,-1.831262754,-2.134483852,0.360094838,0.306272829,-0.858279192,-0.837184437,3.171139654,2.59531503,1.89848328,0.249511393,1156.153333,-3.11261509,-0.866025404,-0.5,918.3625,918.3625,0,1651.65
MAHARASHTRA,2018,9,0.50624117,0.325654295,-0.24060786,-0.468850913,-0.59468125,11011,monsoon,1514.01,9/1/2018,1514.01,1514.01,1514.01,440.44,440.44,440.44,1076.49,-0.215191019,-0.121089252,0.682649857,1.699709713,0.746402854,0.742932225,-0.058570609,-1.831262754,1.017851876,0.360094838,0.306272829,-0.858279192,2.930929406,3.171139654,2.59531503,1.89848328,1514.01,-0.039983218,-1,-1.84E-16,918.3625,918.3625,0,1651.65
MAHARASHTRA,2018,10,-0.696318635,-0.193052745,-0.013293571,-0.842219399,-0.59468125,11011,post_monsoon,1651.65,10/1/2018,1514.01,1514.01,1514.01,1514.01,440.44,440.44,1174.35,-0.24060786,-0.215191019,-0.121089252,0.682649857,0.50624117,0.746402854,0.742932225,-0.058570609,-0.468850913,1.017851876,0.360094838,0.306272829,0.325654295,2.930929406,3.171139654,2.59531503,1514.01,-0.089961108,-0.866025404,0.5,1001.85,1001.85,0,110.11
MAHARASHTRA,2018,11,-1.171873102,-0.635811161,-0.447275939,-0.755930565,-0.59468125,14907,post_monsoon,1651.65,11/1/2018,1651.65,1514.01,1514.01,1514.01,1514.01,440.44,1174.35,-0.013293571,-0.24060786,-0.215191019,-0.121089252,-0.696318635,0.50624117,0.746402854,0.742932225,-0.842219399,-0.468850913,1.017851876,0.360094838,-0.193052745,0.325654295,2.930929406,3.171139654,1559.89,-0.160619191,-0.5,0.866025404,1001.85,1001.85,1,149.07
MAHARASHTRA,2018,12,-1.462235196,-0.267988351,-1.333878443,-0.860536244,-0.59468125,14907,winter,110.11,12/1/2018,1651.65,1651.65,1514.01,1514.01,1514.01,1514.01,78.29,-0.447275939,-0.013293571,-0.24060786,-0.215191019,-1.171873102,-0.696318635,0.50624117,0.746402854,-0.755930565,-0.842219399,-0.468850913,1.017851876,-0.635811161,-0.193052745,0.325654295,2.930929406,1605.77,-0.121805604,-2.45E-16,1,66.79,66.79,1,149.07
MAHARASHTRA,2019,1,-1.934578259,-0.203460468,-1.428050435,-0.860536244,-0.59468125,14907,winter,149.07,1/1/2019,110.11,1651.65,1651.65,1514.01,1514.01,1514.01,110.11,-1.333878443,-0.447275939,-0.013293571,-0.24060786,-1.462235196,-1.171873102,-0.696318635,0.50624117,-0.860536244,-0.755930565,-0.842219399,-0.468850913,-0.267988351,-0.635811161,-0.193052745,0.325654295,1137.803333,0.009256561,0.5,0.866025404,82.9075,82.9075,1,596.28
MAHARASHTRA,2019,2,-1.800363361,0.251416502,-0.576630087,-0.857845144,-0.59468125,14907,winter,149.07,2/1/2019,149.07,110.11,1651.65,1651.65,1514.01,1514.01,110.11,-1.428050435,-1.333878443,-0.447275939,-0.013293571,-1.934578259,-1.462235196,-1.171873102,-0.696318635,-0.860536244,-0.860536244,-0.755930565,-0.842219399,-0.203460468,-0.267988351,-0.635811161,-0.193052745,636.9433333,0.524150642,0.866025404,0.5,82.9075,82.9075,1,596.28
MAHARASHTRA,2019,3,-2.143169531,0.201191804,0.314377208,-0.860536244,-0.59468125,14907,pre_monsoon,596.28,3/1/2019,149.07,149.07,110.11,1651.65,1651.65,1514.01,440.44,-0.576630087,-1.428050435,-1.333878443,-0.447275939,-1.800363361,-1.934578259,-1.462235196,-1.171873102,-0.857845144,-0.860536244,-0.860536244,-0.755930565,0.251416502,-0.203460468,-0.267988351,-0.635811161,136.0833333,1.950444006,1,6.12E-17,331.63,331.63,1,596.28
MAHARASHTRA,2019,4,-2.170645886,0.751108136,1.32036021,-0.827374942,-0.59468125,14907,pre_monsoon,596.28,4/1/2019,596.28,149.07,149.07,110.11,1651.65,1651.65,440.44,0.314377208,-0.576630087,-1.428050435,-1.333878443,-2.143169531,-1.800363361,-1.934578259,-1.462235196,-0.860536244,-0.857845144,-0.860536244,-0.860536244,0.201191804,0.251416502,-0.203460468,-0.267988351,298.14,2.762675324,0.866025404,-0.5,331.63,331.63,1,2049.71
MAHARASHTRA,2019,5,-1.803931545,2.242770758,1.505045461,-0.860275815,-0.59468125,14907,pre_monsoon,596.28,5/1/2019,596.28,596.28,149.07,149.07,110.11,1651.65,440.44,1.32036021,0.314377208,-0.576630087,-1.428050435,-2.170645886,-2.143169531,-1.800363361,-1.934578259,-0.827374942,-0.860536244,-0.857845144,-0.860536244,0.751108136,0.201191804,0.251416502,-0.203460468,447.21,1.038143682,0.5,-0.866025404,331.63,331.63,1,2049.71
MAHARASHTRA,2019,6,-0.641064925,2.601337633,1.153385753,0.020668942,-0.59468125,14907,monsoon,2049.71,6/1/2019,596.28,596.28,596.28,149.07,149.07,110.11,1514.01,1.505045461,1.32036021,0.314377208,-0.576630087,-1.803931545,-2.170645886,-2.143169531,-1.800363361,-0.860275815,-0.827374942,-0.860536244,-0.857845144,2.242770758,0.751108136,0.201191804,0.251416502,596.28,-0.673763654,1.22E-16,-1,1139.9775,1139.9775,1,2049.71
MAHARASHTRA,2019,7,0.731588407,2.826019558,0.037830374,0.857427565,-0.59468125,14907,monsoon,2049.71,7/1/2019,2049.71,596.28,596.28,596.28,149.07,149.07,1514.01,1.153385753,1.505045461,1.32036021,0.314377208,-0.641064925,-1.803931545,-2.170645886,-2.143169531,0.020668942,-0.860275815,-0.827374942,-0.860536244,2.601337633,2.242770758,0.751108136,0.201191804,1080.756667,-2.866034457,-0.5,-0.866025404,1139.9775,1139.9775,1,2049.71
MAHARASHTRA,2019,8,0.936933998,2.283152724,-0.201918457,0.467565237,-0.59468125,14907,monsoon,2049.71,8/1/2019,2049.71,2049.71,596.28,596.28,596.28,149.07,1514.01,0.037830374,1.153385753,1.505045461,1.32036021,0.731588407,-0.641064925,-1.803931545,-2.170645886,0.857427565,0.020668942,-0.860275815,-0.827374942,2.826019558,2.601337633,2.242770758,0.751108136,1565.233333,-2.714998984,-0.866025404,-0.5,1139.9775,1139.9775,1,2236.05
MAHARASHTRA,2019,9,1.102599259,0.691742484,-0.252073294,1.030439281,-0.59468125,14907,monsoon,2049.71,9/1/2019,2049.71,2049.71,2049.71,596.28,596.28,596.28,1514.01,-0.201918457,0.037830374,1.153385753,1.505045461,0.936933998,0.731588407,-0.641064925,-1.803931545,0.467565237,0.857427565,0.020668942,-0.860275815,2.283152724,2.826019558,2.601337633,2.242770758,2049.71,-0.739395151,-1,-1.84E-16,1139.9775,1139.9775,1,2236.05
MAHARASHTRA,2019,10,1.015039235,-0.285889635,-0.572075482,0.392908902,-0.59468125,14907,post_monsoon,2236.05,10/1/2019,2049.71,2049.71,2049.71,2049.71,596.28,596.28,1651.65,-0.252073294,-0.201918457,0.037830374,1.153385753,1.102599259,0.936933998,0.731588407,-0.641064925,1.030439281,0.467565237,0.857427565,0.020668942,0.691742484,2.283152724,2.826019558,2.601337633,2049.71,0.027676263,-0.866025404,0.5,1243.6125,1243.6125,1,149.07
MAHARASHTRA,2019,11,0.870484829,-0.552355099,-1.093694216,-0.622590878,-0.59468125,3356,post_monsoon,2236.05,11/1/2019,2236.05,2049.71,2049.71,2049.71,2049.71,596.28,1651.65,-0.572075482,-0.252073294,-0.201918457,0.037830374,1.015039235,1.102599259,0.936933998,0.731588407,0.392908902,1.030439281,0.467565237,0.857427565,-0.285889635,0.691742484,2.283152724,2.826019558,2111.823333,-0.189184267,-0.5,0.866025404,1243.6125,1243.6125,0,33.56
MAHARASHTRA,2019,12,0.630024285,-0.188473347,-1.416744178,-0.820082927,-0.59468125,3356,winter,149.07,12/1/2019,2236.05,2236.05,2049.71,2049.71,2049.71,2049.71,110.11,-1.093694216,-0.572075482,-0.252073294,-0.201918457,0.870484829,1.015039235,1.102599259,0.936933998,-0.622590878,0.392908902,1.030439281,0.467565237,-0.552355099,-0.285889635,0.691742484,2.283152724,2173.936667,-0.277935827,-2.45E-16,1,82.9075,82.9075,0,33.56
MAHARASHTRA,2020,1,-0.03534042,-0.192636436,-1.506562208,-0.85333104,-0.59468125,3356,winter,33.56,1/1/2020,149.07,2236.05,2236.05,2049.71,2049.71,2049.71,149.07,-1.416744178,-1.093694216,-0.572075482,-0.252073294,0.630024285,0.870484829,1.015039235,1.102599259,-0.820082927,-0.622590878,0.392908902,1.030439281,-0.188473347,-0.552355099,-0.285889635,0.691742484,1540.39,-0.580679059,0.5,0.866025404,33.2,33.2,0,134.24
MAHARASHTRA,2020,2,-1.106499529,0.10179446,-0.653103254,-0.854719995,-0.59468125,3356,winter,33.56,2/1/2020,33.56,149.07,2236.05,2236.05,2049.71,2049.71,149.07,-1.506562208,-1.416744178,-1.093694216,-0.572075482,-0.03534042,0.630024285,0.870484829,1.015039235,-0.85333104,-0.820082927,-0.622590878,0.392908902,-0.192636436,-0.188473347,-0.552355099,-0.285889635,806.2266667,-0.952044223,0.866025404,0.5,33.2,33.2,0,134.24
MAHARASHTRA,2020,3,-1.413630312,0.053818446,0.130668087,-0.577623457,-0.59468125,3356,pre_monsoon,134.24,3/1/2020,33.56,33.56,149.07,2236.05,2236.05,2049.71,596.28,-0.653103254,-1.506562208,-1.416744178,-1.093694216,-1.106499529,-0.03534042,0.630024285,0.870484829,-0.854719995,-0.85333104,-0.820082927,-0.622590878,0.10179446,-0.192636436,-0.188473347,-0.552355099,72.06333333,-0.892583238,1,6.12E-17,132.8,132.8,0,134.24
MAHARASHTRA,2020,4,-1.904461441,0.182402395,1.190757264,-0.85610895,-0.59468125,3356,pre_monsoon,134.24,4/1/2020,134.24,33.56,33.56,149.07,2236.05,2236.05,596.28,0.130668087,-0.653103254,-1.506562208,-1.416744178,-1.413630312,-1.106499529,-0.03534042,0.630024285,-0.577623457,-0.854719995,-0.85333104,-0.820082927,0.053818446,0.10179446,-0.192636436,-0.188473347,67.12,0.053242542,0.866025404,-0.5,132.8,132.8,0,461.45
MAHARASHTRA,2020,5,-1.678346166,1.641204366,1.649077345,-0.749767077,-0.59468125,3356,pre_monsoon,134.24,5/1/2020,134.24,134.24,33.56,33.56,149.07,2236.05,596.28,1.190757264,0.130668087,-0.653103254,-1.506562208,-1.904461441,-1.413630312,-1.106499529,-0.03534042,-0.85610895,-0.577623457,-0.854719995,-0.85333104,0.182402395,0.053818446,0.10179446,-0.192636436,100.68,0.722658442,0.5,-0.866025404,132.8,132.8,0,461.45
MAHARASHTRA,2020,6,0.455252371,0.915869331,0.255235886,1.487926359,-0.59468125,3356,monsoon,461.45,6/1/2020,134.24,134.24,134.24,33.56,33.56,149.07,2049.71,1.649077345,1.190757264,0.130668087,-0.653103254,-1.678346166,-1.904461441,-1.413630312,-1.106499529,-0.749767077,-0.85610895,-0.577623457,-0.854719995,1.641204366,0.182402395,0.053818446,0.10179446,134.24,-0.184716369,1.22E-16,-1,456.502,456.502,0,461.45
MAHARASHTRA,2020,7,0.9253813,0.851050031,-0.011327266,1.502857627,-0.59468125,3356,monsoon,461.45,7/1/2020,461.45,134.24,134.24,134.24,33.56,33.56,2049.71,0.255235886,1.649077345,1.190757264,0.130668087,0.455252371,-1.678346166,-1.904461441,-1.413630312,1.487926359,-0.749767077,-0.85610895,-0.577623457,0.915869331,1.641204366,0.182402395,0.053818446,243.31,-2.267751294,-0.5,-0.866025404,456.502,456.502,0,461.45
MAHARASHTRA,2020,8,1.176102162,1.896401735,-0.258239066,0.947275596,-0.59468125,3356,monsoon,461.45,8/1/2020,461.45,461.45,134.24,134.24,134.24,33.56,2049.71,-0.011327266,0.255235886,1.649077345,1.190757264,0.9253813,0.455252371,-1.678346166,-1.904461441,1.502857627,1.487926359,-0.749767077,-0.85610895,0.851050031,0.915869331,1.641204366,0.182402395,352.38,-2.767722639,-0.866025404,-0.5,456.502,456.502,0,503.4
MAHARASHTRA,2020,9,1.162786298,-0.225844011,-0.212669935,1.448861998,-0.59468125,3356,monsoon,461.45,9/1/2020,461.45,461.45,461.45,134.24,134.24,134.24,2049.71,-0.258239066,-0.011327266,0.255235886,1.649077345,1.176102162,0.9253813,0.455252371,-1.678346166,0.947275596,1.502857627,1.487926359,-0.749767077,1.896401735,0.851050031,0.915869331,1.641204366,461.45,0.116196742,-1,-1.84E-16,456.502,456.502,0,503.4
MAHARASHTRA,2020,10,0.948052868,-0.526099883,-0.450304986,0.306446448,-0.59468125,3356,post_monsoon,503.4,10/1/2020,461.45,461.45,461.45,461.45,134.24,134.24,2236.05,-0.212669935,-0.258239066,-0.011327266,0.255235886,1.162786298,1.176102162,0.9253813,0.455252371,1.448861998,0.947275596,1.502857627,1.487926359,-0.225844011,1.896401735,0.851050031,0.915869331,461.45,-0.01048204,-0.866025404,0.5,498,498,0,33.56
MAHARASHTRA,2020,11,0.621501425,-0.573864393,-1.179612407,-0.827114512,-0.59468125,12720,post_monsoon,503.4,11/1/2020,503.4,461.45,461.45,461.45,461.45,134.24,2236.05,-0.450304986,-0.212669935,-0.258239066,-0.011327266,0.948052868,1.162786298,1.176102162,0.9253813,0.306446448,1.448861998,0.947275596,1.502857627,-0.526099883,-0.225844011,1.896401735,0.851050031,475.4333333,-0.303715524,-0.5,0.866025404,498,498,0,127.2
MAHARASHTRA,2020,12,0.176850024,-0.588546221,-1.543430437,-0.846733503,-0.59468125,12720,winter,33.56,12/1/2020,503.4,503.4,461.45,461.45,461.45,461.45,149.07,-1.179612407,-0.450304986,-0.212669935,-0.258239066,0.621501425,0.948052868,1.162786298,1.176102162,-0.827114512,0.306446448,1.448861998,0.947275596,-0.573864393,-0.526099883,-0.225844011,1.896401735,489.4166667,-0.247289686,-2.45E-16,1,33.2,33.2,0,127.2
MAHARASHTRA,2021,1,-0.295717987,-0.655571958,-0.970322586,-0.798293695,-0.59468125,12720,winter,127.2,1/1/2021,33.56,503.4,503.4,461.45,461.45,461.45,33.56,-1.543430437,-1.179612407,-0.450304986,-0.212669935,0.176850024,0.621501425,0.948052868,1.162786298,-0.846733503,-0.827114512,0.306446448,1.448861998,-0.588546221,-0.573864393,-0.526099883,-0.225844011,346.7866667,-0.426912933,0.5,0.866025404,86.726,86.726,0,508.8
MAHARASHTRA,2021,2,-1.612757692,-0.432579057,-0.62957738,-0.834059288,-0.59468125,12720,winter,127.2,2/1/2021,127.2,33.56,503.4,503.4,461.45,461.45,33.56,-0.970322586,-1.543430437,-1.179612407,-0.450304986,-0.295717987,0.176850024,0.621501425,0.948052868,-0.798293695,-0.846733503,-0.827114512,0.306446448,-0.655571958,-0.588546221,-0.573864393,-0.526099883,221.3866667,-0.733130792,0.866025404,0.5,86.726,86.726,0,508.8
MAHARASHTRA,2021,3,-2.072503654,-0.595207164,0.57048851,-0.795081736,-0.59468125,12720,pre_monsoon,508.8,3/1/2021,127.2,127.2,33.56,503.4,503.4,461.45,134.24,-0.62957738,-0.970322586,-1.543430437,-1.179612407,-1.612757692,-0.295717987,0.176850024,0.621501425,-0.834059288,-0.798293695,-0.846733503,-0.827114512,-0.432579057,-0.655571958,-0.588546221,-0.573864393,95.98666667,-0.27295571,1,6.12E-17,346.904,346.904,0,508.8
MAHARASHTRA,2021,4,-1.981583868,-0.070977092,1.147870734,-0.829805613,-0.59468125,12720,pre_monsoon,508.8,4/1/2021,508.8,127.2,127.2,33.56,503.4,503.4,134.24,0.57048851,-0.62957738,-0.970322586,-1.543430437,-2.072503654,-1.612757692,-0.295717987,0.176850024,-0.795081736,-0.834059288,-0.798293695,-0.846733503,-0.595207164,-0.432579057,-0.655571958,-0.588546221,254.4,0.286941842,0.866025404,-0.5,346.904,346.904,0,1749
MAHARASHTRA,2021,5,-0.95303276,1.83645325,1.15033798,-0.503053931,-0.59468125,12720,pre_monsoon,508.8,5/1/2021,508.8,508.8,127.2,127.2,33.56,503.4,134.24,1.147870734,0.57048851,-0.62957738,-0.970322586,-1.981583868,-2.072503654,-1.612757692,-0.295717987,-0.829805613,-0.795081736,-0.834059288,-0.798293695,-0.070977092,-0.595207164,-0.432579057,-0.655571958,381.6,1.015355761,0.5,-0.866025404,346.904,346.904,0,1749
MAHARASHTRA,2021,6,0.447631446,1.909168542,0.284697698,0.529547357,-0.59468125,12720,monsoon,1749,6/1/2021,508.8,508.8,508.8,127.2,127.2,33.56,461.45,1.15033798,1.147870734,0.57048851,-0.62957738,-0.95303276,-1.981583868,-2.072503654,-1.612757692,-0.503053931,-0.829805613,-0.795081736,-0.834059288,1.83645325,-0.070977092,-0.595207164,-0.432579057,508.8,-1.182339521,1.22E-16,-1,1192.482,1192.482,0,1749
MAHARASHTRA,2021,7,0.648293294,2.313126966,0.114024715,0.499598014,-0.59468125,12720,monsoon,1749,7/1/2021,1749,508.8,508.8,508.8,127.2,127.2,461.45,0.284697698,1.15033798,1.147870734,0.57048851,0.447631446,-0.95303276,-1.981583868,-2.072503654,0.529547357,-0.503053931,-0.829805613,-0.795081736,1.909168542,1.83645325,-0.070977092,-0.595207164,922.2,-2.27460213,-0.5,-0.866025404,1192.482,1192.482,0,1749
MAHARASHTRA,2021,8,0.688832177,1.19533751,-0.034712257,0.321638145,-0.59468125,12720,monsoon,1749,8/1/2021,1749,1749,508.8,508.8,508.8,127.2,461.45,0.114024715,0.284697698,1.15033798,1.147870734,0.648293294,0.447631446,-0.95303276,-1.981583868,0.499598014,0.529547357,-0.503053931,-0.829805613,2.313126966,1.909168542,1.83645325,-0.070977092,1335.6,-1.096309779,-0.866025404,-0.5,1192.482,1192.482,0,1908
MAHARASHTRA,2021,9,1.107862512,0.795417282,-0.258023709,2.051321262,-0.59468125,12720,monsoon,1749,9/1/2021,1749,1749,1749,508.8,508.8,508.8,461.45,-0.034712257,0.114024715,0.284697698,1.15033798,0.688832177,0.648293294,0.447631446,-0.95303276,0.321638145,0.499598014,0.529547357,-0.503053931,1.19533751,2.313126966,1.909168542,1.83645325,1749,0.127439642,-1,-1.84E-16,1192.482,1192.482,0,1908
MAHARASHTRA,2021,10,0.799506703,-0.796700682,-0.629800595,-0.030809206,-0.59468125,12720,post_monsoon,1908,10/1/2021,1749,1749,1749,1749,508.8,508.8,503.4,-0.258023709,-0.034712257,0.114024715,0.284697698,1.107862512,0.688832177,0.648293294,0.447631446,2.051321262,0.321638145,0.499598014,0.529547357,0.795417282,1.19533751,2.313126966,1.909168542,1749,0.073921458,-0.866025404,0.5,1300.89,1300.89,0,127.2
MAHARASHTRA,2021,11,0.832064744,-0.199602672,-1.03810863,-0.792477445,-0.59468125,8578,post_monsoon,1908,11/1/2021,1908,1749,1749,1749,1749,508.8,503.4,-0.629800595,-0.258023709,-0.034712257,0.114024715,0.799506703,1.107862512,0.688832177,0.648293294,-0.030809206,2.051321262,0.321638145,0.499598014,-0.796700682,0.795417282,1.19533751,2.313126966,1802,-0.02391092,-0.5,0.866025404,1300.89,1300.89,0,85.78
MAHARASHTRA,2021,12,0.410587294,-0.521936794,-1.570467139,-0.745252973,-0.59468125,8578,winter,127.2,12/1/2021,1908,1908,1749,1749,1749,1749,33.56,-1.03810863,-0.629800595,-0.258023709,-0.034712257,0.832064744,0.799506703,1.107862512,0.688832177,-0.792477445,-0.030809206,2.051321262,0.321638145,-0.199602672,-0.796700682,0.795417282,1.19533751,1855,-0.285854794,-2.45E-16,1,86.726,86.726,0,85.78
MAHARASHTRA,2022,1,-0.184384685,-0.210121411,-1.573697498,-0.844042402,-0.59468125,8578,winter,85.78,1/1/2022,127.2,1908,1908,1749,1749,1749,127.2,-1.570467139,-1.03810863,-0.629800595,-0.258023709,0.410587294,0.832064744,0.799506703,1.107862512,-0.745252973,-0.792477445,-0.030809206,2.051321262,-0.521936794,-0.199602672,-0.796700682,0.795417282,1314.4,-0.503529797,0.5,0.866025404,193.788,193.788,0,343.12
MAHARASHTRA,2022,2,-1.577463775,-0.595742418,-0.679958944,-0.860536244,-0.59468125,8578,winter,85.78,2/1/2022,85.78,127.2,1908,1908,1749,1749,127.2,-1.573697498,-1.570467139,-1.03810863,-0.629800595,-0.184384685,0.410587294,0.832064744,0.799506703,-0.844042402,-0.745252973,-0.792477445,-0.030809206,-0.210121411,-0.521936794,-0.199602672,-0.796700682,706.9933333,-0.863773592,0.866025404,0.5,193.788,193.788,0,343.12
MAHARASHTRA,2022,3,-2.08251385,0.190784081,0.617960744,-0.811922816,-0.59468125,8578,pre_monsoon,343.12,3/1/2022,85.78,85.78,127.2,1908,1908,1749,508.8,-0.679958944,-1.573697498,-1.570467139,-1.03810863,-1.577463775,-0.184384685,0.410587294,0.832064744,-0.860536244,-0.844042402,-0.745252973,-0.792477445,-0.595742418,-0.210121411,-0.521936794,-0.199602672,99.58666667,-0.644813854,1,6.12E-17,775.152,775.152,0,343.12
MAHARASHTRA,2022,4,-2.242139786,0.434491324,1.419340287,-0.857671524,-0.59468125,8578,pre_monsoon,343.12,4/1/2022,343.12,85.78,85.78,127.2,1908,1908,508.8,0.617960744,-0.679958944,-1.573697498,-1.570467139,-2.08251385,-1.577463775,-0.184384685,0.410587294,-0.811922816,-0.860536244,-0.844042402,-0.745252973,0.190784081,-0.595742418,-0.210121411,-0.521936794,171.56,0.290165718,0.866025404,-0.5,775.152,775.152,0,1179.48
MAHARASHTRA,2022,5,-1.467023379,2.580397294,1.546829455,-0.843347925,-0.59468125,8578,pre_monsoon,343.12,5/1/2022,343.12,343.12,85.78,85.78,127.2,1908,508.8,1.419340287,0.617960744,-0.679958944,-1.573697498,-2.242139786,-2.08251385,-1.577463775,-0.184384685,-0.857671524,-0.811922816,-0.860536244,-0.844042402,0.434491324,0.190784081,-0.595742418,-0.210121411,257.34,1.072610602,0.5,-0.866025404,775.152,775.152,0,1179.48
MAHARASHTRA,2022,6,-0.15310992,1.820120063,0.671837517,0.512445848,-0.59468125,8578,monsoon,1179.48,6/1/2022,343.12,343.12,343.12,85.78,85.78,127.2,1749,1.546829455,1.419340287,0.617960744,-0.679958944,-1.467023379,-2.242139786,-2.08251385,-1.577463775,-0.843347925,-0.857671524,-0.811922816,-0.860536244,2.580397294,0.434491324,0.190784081,-0.595742418,343.12,-1.286911809,1.22E-16,-1,2664.586,2664.586,0,1179.48
MAHARASHTRA,2022,7,1.0004176,2.753165497,-0.211609534,1.543484562,-0.59468125,8578,monsoon,1179.48,7/1/2022,1179.48,343.12,343.12,343.12,85.78,85.78,1749,0.671837517,1.546829455,1.419340287,0.617960744,-0.15310992,-1.467023379,-2.242139786,-2.08251385,0.512445848,-0.843347925,-0.857671524,-0.811922816,1.820120063,2.580397294,0.434491324,0.190784081,621.9066667,-3.182359328,-0.5,-0.866025404,2664.586,2664.586,0,1179.48
MAHARASHTRA,2022,8,1.037325176,1.745697905,-0.267368342,0.441175091,-0.59468125,8578,monsoon,1179.48,8/1/2022,1179.48,1179.48,343.12,343.12,343.12,85.78,1749,-0.211609534,0.671837517,1.546829455,1.419340287,1.0004176,-0.15310992,-1.467023379,-2.242139786,1.543484562,0.512445848,-0.843347925,-0.857671524,2.753165497,1.820120063,2.580397294,0.434491324,900.6933333,-2.269234974,-0.866025404,-0.5,2664.586,2664.586,0,1286.7
MAHARASHTRA,2022,9,1.142762693,0.346303217,-0.295032389,0.870535828,-0.59468125,8578,monsoon,1179.48,9/1/2022,1179.48,1179.48,1179.48,343.12,343.12,343.12,1749,-0.267368342,-0.211609534,0.671837517,1.546829455,1.037325176,1.0004176,-0.15310992,-1.467023379,0.441175091,1.543484562,0.512445848,-0.843347925,1.745697905,2.753165497,1.820120063,2.580397294,1179.48,-0.102864988,-1,-1.84E-16,2664.586,2664.586,0,1286.7
MAHARASHTRA,2022,10,0.916801133,-0.124361773,-0.754239648,0.283181451,-0.59468125,8578,post_monsoon,1286.7,10/1/2022,1179.48,1179.48,1179.48,1179.48,343.12,343.12,1908,-0.295032389,-0.267368342,-0.211609534,0.671837517,1.142762693,1.037325176,1.0004176,-0.15310992,0.870535828,0.441175091,1.543484562,0.512445848,0.346303217,1.745697905,2.753165497,1.820120063,1179.48,-0.211697902,-0.866025404,0.5,2906.82,2906.82,0,85.78
MAHARASHTRA,2022,11,0.500263974,-0.786376221,-1.485260564,-0.860536244,-0.59468125,19034,post_monsoon,1286.7,11/1/2022,1286.7,1179.48,1179.48,1179.48,1179.48,343.12,1908,-0.754239648,-0.295032389,-0.267368342,-0.211609534,0.916801133,1.142762693,1.037325176,1.0004176,0.283181451,0.870535828,0.441175091,1.543484562,-0.124361773,0.346303217,1.745697905,2.753165497,1215.22,-0.277347913,-0.5,0.866025404,2906.82,2906.82,1,190.34
MAHARASHTRA,2022,12,0.216537317,-0.740082669,-1.226433888,-0.727196557,-0.59468125,19034,winter,85.78,12/1/2022,1286.7,1286.7,1179.48,1179.48,1179.48,1179.48,127.2,-1.485260564,-0.754239648,-0.295032389,-0.267368342,0.500263974,0.916801133,1.142762693,1.037325176,-0.860536244,0.283181451,0.870535828,0.441175091,-0.786376221,-0.124361773,0.346303217,1.745697905,1250.96,-0.337152007,-2.45E-16,1,193.788,193.788,1,190.34
MAHARASHTRA,2023,1,-0.454595703,-0.373314509,-1.366743836,-0.801766082,-0.59468125,19034,winter,190.34,1/1/2023,85.78,1286.7,1286.7,1179.48,1179.48,1179.48,85.78,-1.226433888,-1.485260564,-0.754239648,-0.295032389,0.216537317,0.500263974,0.916801133,1.142762693,-0.727196557,-0.860536244,0.283181451,0.870535828,-0.740082669,-0.786376221,-0.124361773,0.346303217,886.3933333,-0.691487764,0.5,0.866025404,186.26,186.26,1,761.36
MAHARASHTRA,2023,2,-2.156718071,-0.246370024,-0.491261326,-0.860536244,-0.59468125,19034,winter,190.34,2/1/2023,190.34,85.78,1286.7,1286.7,1179.48,1179.48,85.78,-1.366743836,-1.226433888,-1.485260564,-0.754239648,-0.454595703,0.216537317,0.500263974,0.916801133,-0.801766082,-0.727196557,-0.860536244,0.283181451,-0.373314509,-0.740082669,-0.786376221,-0.124361773,520.94,-0.743022353,0.866025404,0.5,186.26,186.26,1,761.36
MAHARASHTRA,2023,3,-1.431899321,-0.147258764,0.05061136,-0.687264098,-0.59468125,19034,pre_monsoon,761.36,3/1/2023,190.34,190.34,85.78,1286.7,1286.7,1179.48,343.12,-0.491261326,-1.366743836,-1.226433888,-1.485260564,-2.156718071,-0.454595703,0.216537317,0.500263974,-0.860536244,-0.801766082,-0.727196557,-0.860536244,-0.246370024,-0.373314509,-0.740082669,-0.786376221,155.4866667,-0.265568704,1,6.12E-17,745.04,745.04,1,761.36
